user_id,recommendations
448,6204 9368 11044 631 8280 4832 9580 2342 12102 9983
449,861 574 13582 13571 10333 213 4305 3069 1300 12540
450,9425 3805 9400 939 11540 7963 3803 1876 12550 6839
451,5067 5549 1439 5552 1452 4592 5066 821 1447 5972
452,5972 6018 1439 6375 1452 1450 488 1212 821 1447
453,9349 11497 4770 11834 2574 10273 10174 7525 1849 6850
454,13838 9106 15129 8609 14429 14964 15044 4158 8315 3065
455,11991 14313 1169 7074 394 6621 14916 1010 8664 9951
456,971 6107 13158 10484 445 4738 5541 3476 3180 236
457,14516 7496 10809 8680 10507 6514 1101 7538 11702 10632
458,5972 1439 5549 848 1447 3225 1900 2798 7525 488
459,1993 12845 4082 3556 11576 7248 9530 1603 9725 5549
460,9648 10548 7646 9217 14532 1280 1502 2654 3293 1687
461,14029 13711 14238 13993 15153 14895 4300 9288 14927 14426
462,4456 3522 7527 5246 4459 5486 12566 12373 1893 3524
463,9823 10829 5201 12546 12254 4807 9328 13032 10446 884
464,12766 1629 7643 8007 6482 8398 1225 6567 7649 576
465,7317 3378 6300 3543 3379 5825 7139 1280 3377 1085
466,4255 7992 10235 1098 2072 4512 13261 19 13997 1053
467,15038 12027 9001 14155 9761 8491 12313 2948 11283 10524
468,5278 5486 7525 6097 12373 3522 7431 1893 1896 9923
469,9698 11590 1224 10108 6010 14724 2427 2749 12137 13542
470,1379 3747 3522 1380 284 12207 5249 8025 11359 10535
471,6010 5806 1467 14643 12138 62 2749 14738 13542 10108
472,13954 2801 5228 12313 9073 9001 14453 14782 12027 5230
473,12233 2483 3638 8852 8564 14193 13258 1818 2645 13988
474,1668 7705 7707 10329 11235 11527 4013 13637 7706 6803
475,13013 1493 1490 1481 1488 11316 10159 13012 8572 2798
476,9017 9403 7499 4392 9825 12410 15194 10398 808 11129
477,10873 13861 24 7889 9128 9126 14006 6943 4386 13691
478,574 213 575 1196 2407 1300 29 9984 716 277
479,9913 1751 7525 851 2501 28 9927 10673 2580 6917
480,9847 12123 11977 575 12471 1196 7851 709 7988 3814
481,1423 9811 10227 6034 2547 10298 3276 6638 11117 4771
482,3568 13001 5332 5331 3481 12968 14 12 13002 12288
483,5486 1896 12373 3522 1893 3996 6097 7455 11421 13644
484,7109 7257 709 5584 10043 710 6764 6400 4305 9984
485,5342 5343 13834 9950 6408 11495 8586 12710 43 8796
486,2823 10410 13575 13926 13260 10411 14331 12918 11832 9795
487,2953 10277 8426 8226 12475 5374 2221 13192 7019 8172
488,1225 8398 7643 231 14999 6771 2108 10870 9805 10836
489,284 1379 1380 8025 3429 1124 1120 5244 4971 1847
490,10277 5745 8226 8426 11115 13180 2015 6489 13192 6481
491,5820 9348 1074 2789 11970 12996 6140 6138 9342 13063
492,852 1239 5011 10299 4453 11383 1452 11929 5552 4824
493,9455 10117 3491 7895 3235 7353 7988 6245 6482 6531
494,9704 11593 12575 11306 5946 1748 4938 2839 2393 13837
495,3387 9867 10781 5908 773 14497 14819 8006 14994 10184
496,2821 14045 14807 5408 6112 12312 12288 13335 12835 14900
497,1371 4921 5217 4385 2339 9356 4562 10135 4345 7561
498,6056 769 8441 10663 3044 71 5421 4863 2560 1751
499,1687 1054 2071 875 1051 4873 2990 2072 43 1737
500,12650 1249 9107 7532 12879 7618 13551 13023 6492 12819
501,11158 5066 5270 4207 748 2798 3217 5549 6399 8447
502,11119 6542 1155 10935 8151 10246 9664 401 12378 6738
503,8159 10199 7554 5451 2998 5849 395 2874 11624 9628
504,2691 11874 1750 12720 6726 3751 1280 3293 6827 1081
505,577 8706 4341 1392 1865 9096 13091 13088 2215 1985
506,3847 13095 2673 2657 9843 11740 12753 1675 13865 7705
507,4263 9296 6601 4592 844 3453 226 9884 10285 10302
508,4305 13941 29 5589 716 1293 7247 277 7552 213
509,12344 4304 5978 8000 24 577 5979 7019 7747 14739
510,3453 226 1014 2063 1051 8796 1737 43 8984 3291
511,6048 796 4541 10387 6603 6518 852 5708 5063 6604
512,8737 13431 5757 6456 14429 15130 14483 14223 15251 5517
513,5373 3951 11221 6606 14478 14203 14523 1665 13420 13205
514,13622 2310 7968 11459 8446 5330 5853 4385 5926 7365
515,7819 1144 4623 1142 2870 1158 11922 3845 2873 3084
516,9309 1567 11383 2024 4822 4235 7697 4762 12021 1574
517,13817 13818 13944 9761 11164 11165 13335 10524 9482 12696
518,10968 5720 5549 168 9249 13936 812 463 503 171
519,4643 4645 4647 4646 4648 4661 4658 4659 4641 11858
520,12997 15165 14809 919 13246 12697 1884 13433 8323 1885
521,4929 5549 4925 1641 168 481 9249 11727 2412 791
522,9078 1902 624 168 11128 11405 6725 693 8726 5549
523,5616 9966 9145 11213 2721 7964 1607 5938 9893 1196
524,6437 9214 29 4305 1276 3810 9502 716 6929 2313
525,14839 10572 2318 4262 14432 1830 7632 5552 4757 253
526,1893 6189 6483 6619 9682 5486 9805 13839 2108 8605
527,9363 13019 13927 6268 6270 7955 1113 13268 14854 14629
528,9655 2712 2108 12881 412 661 11189 1511 10435 2929
529,7916 3716 10259 12288 12312 944 1909 12978 5228 3896
530,4874 5123 7315 1870 6470 11813 160 5 7968 14035
531,10965 13851 14811 8811 11391 9773 8480 12446 14755 15032
532,1606 5663 8004 1680 6513 13642 13023 9234 5881 2287
533,4186 316 9809 4968 14425 11127 14146 10109 8116 6484
534,7498 9968 8155 3693 1888 6823 6704 1730 11578 5129
535,14505 7854 7853 5946 11307 12525 12611 12575 11306 6982
536,2065 4195 11659 9355 12716 3113 4854 773 13463 3221
537,1758 3970 888 10659 1040 4405 6348 9596 14764 3966
538,12376 10199 8983 1143 1862 7554 1136 12378 1721 1775
539,12626 2393 14178 13218 6449 6982 11611 1748 13405 3492
540,12705 4518 2172 8001 10583 12909 2176 8005 2175 659
541,679 13378 6494 6543 6623 14227 4172 3671 7649 14667
542,859 8184 1782 5549 168 5270 5066 812 624 1439
543,5270 6012 1439 4027 758 9811 5972 11960 5549 8201
544,6376 189 3528 4146 3531 190 14502 14206 12364 4055
545,9340 5364 10654 5374 2015 8950 5753 7295 13081 15105
546,14483 14223 14429 14240 5513 8737 11124 12103 14733 14361
547,9690 5644 2287 4562 7660 13530 3257 12538 2440 2809
548,1939 1837 7560 3794 2075 9989 6632 13395 10275 431
549,1429 7967 5714 8925 10615 6591 1649 6049 6966 8364
550,12005 7000 5305 14099 12321 8635 7341 6638 5956 7798
551,3728 10618 11175 9317 12773 3723 4320 10511 1908 3729
552,3407 5792 2457 4284 202 6074 2415 5270 5066 2798
553,4098 4106 4097 10583 12803 2657 6800 2327 2182 6175
554,5633 9356 5217 5836 7759 4345 4921 4874 7968 4923
555,9854 8159 10991 4145 4139 12376 6804 5686 1143 10998
556,8172 5036 4356 3892 8110 5348 10362 13908 134 14963
557,43 1737 8796 19 13261 6726 12378 2072 1014 1081
558,7612 4798 11961 14254 575 13857 10776 11984 8784 6773
559,6686 13267 14677 9655 1680 10809 13029 8059 8680 2122
560,9521 8796 1737 43 2072 6726 1280 1081 1687 6681
561,12353 4455 613 5352 5244 12893 14008 231 2852 6543
562,5151 8231 5150 15272 8230 4540 7642 12294 15160 8340
563,2108 10025 11695 6109 6623 11041 13892 366 8575 6476
564,5549 782 812 1641 4925 168 686 624 5270 1423
565,14091 9996 13004 8886 7530 9998 14090 8887 11692 11693
566,1299 8791 1993 4085 4475 13618 6375 11202 6218 213
567,843 8106 4304 7932 4919 463 4016 4382 7998 1444
568,7377 11601 11600 7571 12568 10257 13888 14959 3455 4525
569,553 3407 2122 14616 4400 3495 365 8399 8057 14110
570,8631 11899 7396 13189 13188 4330 12426 14335 10208 1535
571,4452 287 612 611 15089 927 6494 4931 12288 3568
572,14643 14738 5806 11590 13542 10108 14724 2749 13768 7793
573,1439 5972 5270 4271 4592 4824 5549 5066 821 488
574,5029 5033 4366 235 1617 1618 1620 1621 1624 1622
575,11734 9197 7625 7382 12198 6169 5387 13395 9132 323
576,2437 6950 10220 11055 7529 6619 9682 908 7704 10162
577,11663 11664 10048 2918 2097 11934 11904 15236 7400 10571
578,12349 2373 4600 12917 4132 10814 8150 4135 8983 1719
579,10422 11620 5118 1460 9462 6991 1871 3460 6384 10667
580,5352 14008 7770 12893 5244 12566 6159 4455 13404 4338
581,2415 4284 2457 5791 9053 5313 10435 4753 5897 3407
582,5965 2903 14754 8375 7888 4631 14235 2984 13284 5283
583,462 12910 5972 7612 1550 8990 9997 3225 4041 4190
584,2277 5972 11321 1394 2459 4016 12909 6012 6192 656
585,6499 5486 1979 12373 1893 5237 1896 6141 2257 7455
586,13946 14664 14658 9012 8089 13945 1998 15167 6102 10980
587,8680 9655 2929 5177 6686 213 6814 4395 2059 11263
588,4082 3557 7248 463 5549 3203 6375 852 11459 5972
589,10025 15070 14045 4398 2108 10508 14807 13832 5405 13892
590,422 6124 12712 716 6786 6729 11794 4478 14150 7854
591,2597 14676 157 14035 9484 5634 15109 8896 9430 8617
592,6104 7163 2552 14346 14011 10589 1397 4871 14672 14671
593,2700 9414 9417 2716 7082 10904 12771 3802 541 9552
594,13067 4713 3318 4986 3288 3872 9678 8901 294 9946
595,10702 10706 10922 4891 1295 14018 3727 11604 5217 4921
596,3909 2077 2076 5708 6543 2075 5709 5325 6494 4172
597,3522 5486 2981 1896 12373 2848 1893 1979 6543 5246
598,9287 15107 7452 7833 4004 6156 3792 219 3322 14384
599,14499 15171 6797 6795 4386 8077 13035 7739 13014 14006
600,8409 2705 1522 10810 5782 6109 10025 1665 7572 6238
601,10299 865 4189 887 10583 864 4097 4106 4098 4099
602,14885 12566 9805 7349 13961 2587 6623 8114 2108 6886
603,5270 624 12168 1902 7718 1439 656 1423 488 5549
604,4994 9457 6701 3382 9580 8995 8280 2336 3570 4327
605,5549 11383 5270 5972 1423 5066 4824 4592 9249 2448
606,1679 11964 9847 10269 12471 10271 7173 10272 14403 6513
607,14648 2108 661 5738 575 6600 1511 12879 13892 8134
608,12566 9805 7525 6619 9682 3878 6623 10025 2438 6494
609,7004 2152 2182 8862 1550 8716 7337 3919 3050 5927
610,14770 7955 14467 4040 1113 14914 13927 14482 4028 13945
611,6271 9355 1245 1944 9058 2856 13811 5371 8527 13703
612,10724 9766 13301 8084 9767 10131 8710 13589 13160 8664
613,13903 466 2287 686 1680 655 14999 5549 10836 168
614,1109 11177 9805 12566 7940 2627 11055 6785 6494 13893
615,5217 7317 3319 3379 3377 5215 187 125 7557 3571
616,8172 5036 5348 10362 4921 5836 2339 4920 11680 14963
617,3545 4979 57 1085 9552 9553 7139 3544 12416 8796
618,9273 7420 4268 6374 5117 9309 1993 4824 4592 12175
619,12376 1143 5690 1146 12378 3083 10461 7784 7065 1775
620,4652 3395 4594 12188 10684 4047 12624 12625 15127 11209
621,2720 43 8796 1737 6726 6681 2072 10025 3345 4779
622,13248 13235 14084 14335 4516 8906 1339 6416 10208 14599
623,13904 7858 664 990 5023 1507 502 1578 14739 290
624,1862 1863 5686 1143 1775 1146 1136 12376 12378 1152
625,12346 986 15009 6114 2313 6559 14589 13674 8811 3334
626,10698 10750 1322 3000 1158 2369 3079 9538 11987 2372
627,488 7411 5549 6143 241 5066 462 5270 6577 5972
628,196 2357 2360 3534 3525 2353 1052 3752 2358 9474
629,8201 1447 323 5549 216 126 8352 2309 5270 168
630,5790 15132 6392 7369 1014 2676 3296 507 4828 3453
631,3659 10109 575 3814 12879 11142 9824 5886 7673 709
632,1300 5860 6762 9508 4973 3977 213 9500 9655 7493
633,8631 5998 5570 7224 6716 11899 13613 12323 13425 12114
634,5549 3223 169 9226 5066 8555 171 5270 4174 9955
635,3002 12644 3001 2372 12376 4398 3845 2369 6804 9554
636,1624 3213 10893 6016 6015 3453 226 5505 3291 9913
637,4271 871 9299 5549 1439 5270 821 5972 1371 11383
638,1135 5448 9194 1012 2889 9749 12726 13662 1144 1778
639,5514 14606 2393 13431 4279 14531 14018 11163 10069 8637
640,2456 2001 2459 2460 5881 7933 5679 657 4470 10446
641,1870 3497 11813 6601 4990 8635 4487 4638 4913 4342
642,6686 11587 7567 8314 11183 376 9082 412 1300 13364
643,6543 2108 5708 12566 5375 5378 7349 1127 5197 7649
644,4541 6603 14448 12436 14870 5063 12434 12435 2108 6604
645,13151 11621 12704 6625 4150 9925 11795 7507 9370 11080
646,9805 12566 1109 6785 11055 6494 14181 13207 10716 12748
647,6549 3857 4170 6494 7939 12623 7585 1808 1840 11041
648,8476 9851 1354 2376 1915 2377 2370 6360 2014 9662
649,3242 259 989 5576 2313 13032 3241 3569 1294 2339
650,12266 11945 11283 14796 13531 10082 11425 11206 14787 5332
651,10041 12501 12534 13635 8904 12070 5193 13329 10733 10734
652,8720 821 12095 1439 4271 6380 9491 5270 1447 5972
653,10957 9511 15192 15176 14575 14201 14443 12164 2261 12298
654,12623 7939 7401 2309 6629 2287 168 3746 1808 5549
655,3760 1077 2072 8796 43 1737 1477 1068 1278 2590
656,9048 2776 5067 5029 5033 5072 5034 5073 5065 6595
657,14735 5046 1274 1280 3936 1563 10286 6433 1059 9943
658,3495 9682 6619 5487 6250 11875 2705 6189 2108 11274
659,12373 1893 7349 3522 1945 6097 13832 1848 5197 6189
660,14623 1680 2645 4170 2287 10836 12623 5708 6494 4562
661,1439 168 5549 4824 1452 6375 5066 1423 5972 11383
662,2282 7526 2281 14541 1594 14915 2286 13849 10398 11389
663,13537 14446 1561 1560 13269 14118 12683 12521 8615 7853
664,259 213 7247 705 287 612 4305 14303 4568 3966
665,8076 11852 14533 4544 5177 7683 13947 5112 9655 6342
666,11255 3924 3188 14121 13066 13435 11906 7341 172 14897
667,5486 43 1737 8796 1893 12373 1894 5197 2257 3522
668,6205 7460 6828 9780 2097 1066 8280 1182 11934 1276
669,7221 14440 11057 7065 4398 12378 10354 2620 2616 8020
670,13224 7685 11266 12904 13613 13614 10731 6412 13425 4751
671,6120 14324 1323 12501 8526 6570 5626 7793 14337 10412
672,7705 1668 2657 7707 10329 11527 9277 11235 10621 13637
673,2893 9540 1861 1721 7065 4608 9754 8539 12378 4387
674,15138 15117 15143 15137 1563 10286 15245 14753 15116 15136
675,9993 720 13743 6946 11541 13577 13216 14686 1469 6951
676,3181 4807 3398 12546 4312 1406 5826 5835 10135 7570
677,10125 5904 6086 5363 3368 5374 10782 632 10277 7623
678,7412 4248 3705 6034 3276 4227 5270 6039 10227 4592
679,2618 9735 7584 9962 2619 10067 10944 11100 8000 11103
680,4845 9147 1680 1432 10636 6543 7525 9943 12011 6494
681,32 2856 7019 9971 6721 933 11019 1170 4410 10002
682,7572 7220 1665 1522 907 3878 6784 5782 5383 2705
683,14035 3784 8420 6003 3583 306 6789 11652 8595 8100
684,5565 4643 4659 4661 4658 6799 9560 11166 8638 9012
685,5777 3906 11592 13588 12386 10321 2354 1348 3602 271
686,1321 8267 8982 5846 5845 8542 10998 10628 10991 2998
687,3739 8936 1735 9278 12916 2297 11980 4714 11097 5601
688,15191 14857 1471 9688 4963 10362 5784 6489 3551 10654
689,11200 10456 13399 11688 9660 12315 14024 5218 12104 2800
690,525 536 530 532 14727 8229 3798 535 533 2434
691,4182 8201 216 126 5053 821 1439 1447 4825 4592
692,5456 3904 12773 14094 6218 9499 6217 8280 8270 11383
693,5920 10042 12213 13226 10048 571 11792 1598 4787 6094
694,13368 1337 14505 13026 14178 6122 11182 11307 14385 11144
695,12644 11624 4602 4415 9191 13911 6804 3845 8982 2881
696,2924 5806 14724 10108 2749 13542 8119 11590 12011 12137
697,4191 10171 484 6375 1200 1439 7050 4093 848 9766
698,6929 7198 3924 7400 3992 11904 9457 11934 4327 10571
699,403 4330 1166 14712 1535 2820 3464 7396 13006 1531
700,9590 4032 8565 12421 2504 9588 8376 8714 4029 2739
701,3648 7491 3645 8819 5043 4153 4032 3206 5723 4346
702,7889 14006 5797 7888 4386 14720 9557 11453 8021 13691
703,9913 10380 10673 10382 7525 8591 10383 11485 611 3409
704,1375 796 1639 4500 5508 4180 1568 4 4185 7323
705,939 3805 7472 3803 11575 14656 11142 8782 8643 1933
706,9864 9863 3580 1637 14933 4916 2095 11943 14641 1870
707,6513 1737 43 8796 5462 1095 6726 2072 12158 2590
708,11984 10450 12889 9395 6060 12141 7165 5909 7529 10000
709,1452 6018 9565 4188 1439 5549 1450 5972 4592 5066
710,2072 1737 8796 43 3453 226 1014 1051 11713 5502
711,2814 3046 4514 12511 14150 8906 13235 13248 6351 11753
712,4330 6384 13345 1525 13188 2745 13271 2364 12426 6353
713,12883 6993 13082 11897 13234 5192 12884 1168 3923 12007
714,8201 7718 5549 5565 5270 5972 1439 4644 5066 758
715,4639 4921 5217 4385 2334 4874 14018 9356 4991 2038
716,7015 6905 10817 6616 6246 14223 14483 14582 8525 2900
717,10154 6772 6774 2859 709 2418 14739 12879 952 6721
718,10387 21 6093 4171 13697 11289 5905 6481 7573 13445
719,2586 582 2329 2328 1447 4 5549 1439 5270 7411
720,3704 2235 136 866 13048 869 11576 1993 4592 821
721,1760 8024 871 6141 13973 4841 8973 580 3647 6499
722,4191 10171 7399 12620 6861 7633 9262 2211 3924 1816
723,2870 13984 10843 13111 1003 3694 10750 10992 8539 12378
724,9881 8482 1763 8915 8931 6516 822 6338 10405 10709
725,14259 9288 4675 4038 4590 7615 14638 9287 966 12559
726,11251 15184 11022 4186 2507 9005 14089 9052 14550 14146
727,13553 13603 10016 5730 11070 869 3586 2952 9148 2249
728,10587 9061 13154 4026 15241 13150 6893 3640 499 9532
729,2873 3845 13984 8150 4693 6804 10992 7065 9195 8539
730,12586 1707 1268 4068 11055 7585 1222 12587 6621 6494
731,5336 7257 7847 13558 5337 15026 7233 6220 14580 623
732,9055 15067 45 14605 95 14560 13135 8050 14604 8587
733,6970 11713 4144 4143 2072 5056 1737 43 8796 9478
734,3545 1085 3544 3547 13182 4052 4773 7776 13183 1943
735,3149 12692 5281 9913 6410 2499 1806 605 11242 5575
736,1999 8624 3010 9812 15167 1543 8629 8628 8627 13361
737,1301 1661 6591 4804 4669 4075 12455 527 8925 2578
738,1902 4934 1650 14102 1652 1647 12358 12429 624 7875
739,12310 686 7413 6874 6954 1164 3962 423 466 624
740,3303 1056 7279 3358 2343 7151 4779 2993 1764 1247
741,9913 1351 14929 7525 14604 9923 3409 110 15067 10673
742,7349 12207 3747 7351 6621 7169 9395 2847 2865 2848
743,864 4868 9570 2772 887 1375 4208 4185 4180 7323
744,5314 2271 5085 2187 2491 5144 2564 6916 9921 11480
745,10913 9549 15219 11252 11251 8525 15218 15169 715 14214
746,10014 10380 851 10382 10383 1104 10053 8591 9913 10712
747,1471 697 577 2039 1392 10065 3948 3135 9139 8138
748,4833 3382 388 3232 3353 8181 9676 4325 233 5951
749,13631 2061 9829 8873 8319 14997 12833 11161 5037 3861
750,5591 8321 504 9346 241 14303 2837 11663 10720 10849
751,8149 14863 5197 12081 4459 7348 11824 12566 1893 13023
752,2952 11587 11183 5110 9082 8314 13364 4854 8851 2080
753,5686 1771 5846 11569 7064 9854 13565 6804 10998 10991
754,12389 7220 7978 6776 1764 2866 4697 284 3307 4601
755,6703 3077 3078 11057 14440 10354 2870 4398 7065 8539
756,6754 2614 12323 12125 14068 12114 5570 14563 4840 13425
757,14620 5147 12164 3816 4540 6998 3514 2261 8340 4727
758,6012 5087 1402 1400 1432 3195 3184 1405 10636 488
759,2947 12172 13039 10346 7685 6712 4751 6412 12904 4447
760,9811 4271 869 866 2764 879 6039 6034 7975 871
761,716 11668 8960 4305 709 277 213 7552 10343 1294
762,13578 502 4442 7859 312 9198 2835 2834 14648 2594
763,2645 2900 4745 11632 11983 3746 7401 7148 11743 13892
764,7109 5336 9659 4372 11967 2984 615 9557 14006 13690
765,11795 4874 6726 11256 3215 5790 3539 5633 3927 6771
766,11955 5708 10076 10409 4878 5709 2739 13047 4172 6494
767,5972 463 5270 1439 11383 5066 753 1646 4592 8762
768,15105 15159 7244 1752 8988 11101 8397 7497 2111 7267
769,9913 8595 1905 8811 6787 10380 851 10382 8591 7525
770,5217 1371 3319 6300 10967 5825 137 3571 7561 5633
771,4356 1741 5229 5850 15038 1740 13188 13908 13077 13354
772,7538 13058 448 235 9166 9466 526 4740 4386 2712
773,12194 12437 14521 2929 1747 7525 9913 2219 2500 5322
774,2847 12207 399 366 2587 6617 9652 3526 1111 4371
775,12879 7988 709 7618 7019 5180 6492 4630 3953 6774
776,1357 10192 4745 9554 1861 1721 11893 6737 11886 6931
777,5466 577 11113 991 1392 2215 11484 3139 7243 9096
778,6762 7654 7655 2676 3296 6658 10404 4590 9913 7526
779,7685 6712 13224 5983 11266 10731 13425 6284 4751 13614
780,14334 8891 4053 13315 11555 11188 5403 9002 9702 10916
781,12426 4516 3464 4330 1166 14712 10208 2741 13329 8835
782,6886 12623 7939 4948 1808 7253 8687 4170 3746 13360
783,11987 3079 11777 1158 3076 10074 5876 6362 13662 1318
784,7939 10162 7704 12623 4170 8843 10025 14111 2645 6886
785,1439 4824 5972 5549 5066 11383 4592 4271 5270 168
786,12644 2873 3845 4403 4693 3843 4599 1779 12643 6804
787,612 287 7525 1624 14112 1619 1621 10893 235 234
788,287 7525 12566 2108 6886 6623 9805 12623 13832 7401
789,8576 5315 6017 48 13272 11260 6279 7705 7707 4279
790,8098 13923 5304 8301 12108 8312 25 8302 3888 4348
791,520 12443 14726 1361 2798 5287 5270 7512 4220 477
792,15126 13878 14226 14474 9646 4430 12850 7844 13885 14131
793,15107 3040 9287 1549 8186 14383 12467 10489 5599 2805
794,5486 1893 12373 5237 1896 1979 6097 2911 2257 6141
795,26 1212 7992 835 1182 217 14312 9475 1051 7645
796,14635 9697 5486 11244 11079 1979 1893 1896 12373 6909
797,15107 7452 3040 9287 2298 8186 14383 8868 7273 4038
798,1226 13032 4807 10829 6771 2861 8270 4562 13066 4345
799,3645 3648 5540 8819 4153 5043 6676 219 10478 4004
800,11711 8134 13511 8373 6235 6342 10625 9488 8665 3943
801,4988 6199 10648 6407 8548 709 2499 14259 5860 2568
802,1619 234 1617 1620 1624 1621 1622 10893 6016 6015
803,2290 13435 14897 13487 846 7341 2296 7860 4080 2653
804,5066 11383 1439 5972 5549 5270 488 463 2798 1423
805,7808 8002 7521 7520 4798 570 10836 10829 4807 255
806,5983 11873 5984 6559 6114 11601 11600 6358 7841 4307
